,HOMO Ranks, HOMO Values,LUMO Ranks,LUMO Values,Wavelength Ranks,Wavelength Values
452,3ed_9b_6ea,-5.600985918533487,10ed_2b_11ea,-2.754168152988385,9ed_14b_11ea,499.144684206658
453,2ed_25b_3ea,-5.600153674345325,5ed_14b_2ea,-2.7553656860605473,11ed_14b_5ea,498.92295198479206
454,2ed_25b_11ea,-5.599996065796599,2ed_13b_2ea,-2.7555853039705553,10ed_8b_3ea,498.8053811062135
455,2ed_2b_9ea,-5.5997735448046075,5ed_5b_2ea,-2.756315376915664,7ed_7b_4ea,498.77641013440626
456,10ed_22b_6ea,-5.598987522821962,3ed_6b_5ea,-2.7571211454330413,3ed_14b_4ea,498.7359263845639
457,2ed_3b_1ea,-5.598976408636527,2ed_17b_9ea,-2.757774014263838,2ed_7b_4ea,498.3088330278696
458,10ed_21b_1ea,-5.597981252302741,3ed_17b_9ea,-2.7587577226781566,11ed_3b_9ea,498.0161095243164
459,2ed_7b_9ea,-5.597859762154591,9ed_2b_6ea,-2.7591693091323264,9ed_3b_11ea,498.01414681267534
460,2ed_1b_10ea,-5.597572580413759,9ed_10b_5ea,-2.759478459614762,1ed_22b_8ea,497.8567342499405
461,3ed_1b_6ea,-5.5966693614993686,3ed_2b_10ea,-2.760793557919325,9ed_14b_10ea,497.8529309981689
462,5ed_9b_8ea,-5.5954630500534535,10ed_24b_2ea,-2.761452603296414,3ed_13b_4ea,497.768147965874
463,5ed_13b_8ea,-5.594803821815857,1ed_7b_5ea,-2.7621961299475517,2ed_13b_4ea,497.6598727174255
464,1ed_1b_1ea,-5.593653581083186,3ed_3b_6ea,-2.76324114662726,10ed_24b_8ea,497.608575421208
465,1ed_12b_5ea,-5.593518200905331,2ed_25b_6ea,-2.7646029742432687,10ed_9b_11ea,497.30644318033035
466,10ed_20b_8ea,-5.593435101613171,1ed_10b_5ea,-2.766298250598287,10ed_9b_2ea,497.26301341472873
467,1ed_8b_2ea,-5.593399993593089,10ed_14b_3ea,-2.767616341352464,6ed_15b_2ea,497.2502408290124
468,10ed_13b_4ea,-5.593136302298051,7ed_25b_6ea,-2.768247162422515,7ed_10b_1ea,497.10513407963435
469,2ed_25b_10ea,-5.592626347870802,7ed_2b_2ea,-2.768697242793075,11ed_3b_5ea,497.10045432632984
470,7ed_21b_2ea,-5.591045210481067,1ed_21b_7ea,-2.7688877027951957,10ed_10b_8ea,497.01497954469534
471,3ed_23b_3ea,-5.590168764848376,11ed_6b_10ea,-2.7691940524750804,9ed_2b_9ea,496.85150609947203
472,2ed_3b_4ea,-5.5889874576176,2ed_3b_6ea,-2.770229158205096,7ed_9b_9ea,496.6926216360916
473,1ed_8b_6ea,-5.588714421203688,11ed_8b_7ea,-2.77024186995734,9ed_3b_2ea,496.6203294253591
474,1ed_11b_3ea,-5.588425977387936,11ed_13b_6ea,-2.7703099050757447,9ed_14b_3ea,496.5721405017381
475,6ed_9b_8ea,-5.587757655725892,11ed_24b_6ea,-2.7712022137159353,9ed_14b_9ea,496.4830691525548
476,10ed_14b_4ea,-5.587670011522904,11ed_23b_9ea,-2.7722197480423927,9ed_11b_3ea,496.4765428452191
477,10ed_7b_11ea,-5.587653342046144,11ed_11b_11ea,-2.772881043915308,10ed_22b_5ea,496.42801581497775
478,2ed_25b_4ea,-5.587113834890136,9ed_6b_11ea,-2.7733903737024943,10ed_13b_4ea,496.4226447787077
479,7ed_6b_8ea,-5.5852093973589945,6ed_13b_9ea,-2.7745097690594958,10ed_8b_11ea,496.4119211310829
480,1ed_2b_2ea,-5.5849383817060705,6ed_20b_2ea,-2.7750981701626922,9ed_7b_5ea,496.3502637845672
481,1ed_2b_11ea,-5.5845428447635115,6ed_14b_3ea,-2.7759953384541975,6ed_22b_10ea,496.3211530575734
482,6ed_22b_2ea,-5.5838545707888,10ed_9b_5ea,-2.7769723200155005,6ed_22b_8ea,496.0993505573108
483,10ed_13b_1ea,-5.582928871809109,6ed_5b_3ea,-2.7769936258224592,2ed_22b_4ea,496.0463461173873
484,1ed_14b_9ea,-5.582404520360515,11ed_17b_11ea,-2.777273618397007,1ed_8b_1ea,495.83171967122234
485,1ed_24b_1ea,-5.582150174184351,3ed_11b_9ea,-2.777891727714815,11ed_17b_8ea,495.73688124881
486,10ed_21b_3ea,-5.5820140353204275,10ed_2b_5ea,-2.777899579815744,2ed_6b_8ea,495.61393750568465
487,6ed_21b_4ea,-5.581241651673061,3ed_21b_5ea,-2.7789580502014823,6ed_9b_6ea,495.57869100331465
488,2ed_3b_2ea,-5.581188105109659,2ed_2b_10ea,-2.779246828477809,2ed_4b_1ea,495.48140582928414
489,1ed_14b_10ea,-5.58101913068107,10ed_2b_2ea,-2.779828119433864,5ed_8b_3ea,495.3863130864433
490,5ed_1b_8ea,-5.580609448411594,10ed_12b_9ea,-2.7806105232955187,1ed_9b_10ea,495.30107815093226
491,2ed_24b_2ea,-5.5799994735209975,6ed_3b_10ea,-2.7837620194902875,11ed_9b_6ea,495.24310503251826
492,3ed_23b_11ea,-5.579814081310075,7ed_5b_3ea,-2.784190602406825,9ed_6b_3ea,495.1482576049324
493,3ed_6b_9ea,-5.57977291100703,5ed_24b_2ea,-2.784858433485693,11ed_11b_1ea,495.14216643979245
494,3ed_10b_3ea,-5.579596863914981,3ed_6b_3ea,-2.7854397244417477,3ed_17b_4ea,495.07123565428583
495,1ed_24b_11ea,-5.5781238300325455,7ed_21b_2ea,-2.7860811984152782,5ed_17b_4ea,494.7895859055803
496,1ed_1b_3ea,-5.577835637911221,11ed_17b_5ea,-2.788953635636349,7ed_4b_2ea,494.6196892478173
497,1ed_17b_11ea,-5.577583060801617,10ed_24b_10ea,-2.789107277276717,10ed_6b_8ea,494.4862966172248
498,2ed_20b_11ea,-5.57737821966688,10ed_9b_11ea,-2.7892754978710284,3ed_10b_8ea,494.3578266232851
499,1ed_2b_6ea,-5.57667251752934,3ed_21b_6ea,-2.78965828507697,5ed_15b_3ea,494.33723205781394
500,2ed_3b_11ea,-5.576578811043385,5ed_14b_9ea,-2.7898818290374425,1ed_9b_1ea,494.3338068138497
501,2ed_23b_11ea,-5.57593094868565,11ed_12b_9ea,-2.7904735812499135,3ed_8b_11ea,494.31003321677906
502,3ed_3b_2ea,-5.575586937545508,5ed_2b_11ea,-2.7921021393815035,5ed_22b_9ea,494.2761898404696
503,10ed_22b_11ea,-5.57507496235727,9ed_10b_9ea,-2.7924101646160255,3ed_7b_9ea,494.1872314059144
504,5ed_15b_1ea,-5.574858755342671,9ed_13b_2ea,-2.794233850753988,10ed_8b_9ea,493.87158000922966
505,1ed_9b_1ea,-5.573502411400341,1ed_14b_10ea,-2.7948452332187808,9ed_6b_2ea,493.80009042997153
506,2ed_9b_2ea,-5.573413756816858,7ed_12b_9ea,-2.796761994685507,9ed_6b_11ea,493.79567567952074
507,10ed_22b_3ea,-5.57321270550967,10ed_9b_9ea,-2.7982969025471425,5ed_2b_4ea,493.7863517263123
508,1ed_3b_3ea,-5.5728502558262045,6ed_17b_9ea,-2.799252386654423,10ed_14b_4ea,493.71505665320433
509,3ed_14b_5ea,-5.572287765216046,6ed_2b_9ea,-2.799478731417447,9ed_11b_11ea,493.59580102920296
510,3ed_3b_6ea,-5.5721826928502285,11ed_11b_9ea,-2.800351793099442,5ed_22b_5ea,493.5110748647675
511,2ed_24b_5ea,-5.572047816061227,9ed_26b_7ea,-2.8005949673122372,1ed_9b_11ea,493.4069539179507
512,10ed_13b_3ea,-5.571561603774197,10ed_3b_2ea,-2.8014891431541282,9ed_13b_9ea,493.2497826552403
513,1ed_13b_5ea,-5.570700565543346,3ed_25b_6ea,-2.8018390380487816,5ed_9b_2ea,493.2222381401536
514,2ed_25b_1ea,-5.570075434945337,1ed_17b_3ea,-2.804055230695315,9ed_2b_10ea,493.1692896006987
515,1ed_9b_4ea,-5.569890294428841,6ed_24b_2ea,-2.8042954124584956,2ed_8b_10ea,493.14932735412316
516,7ed_22b_7ea,-5.569345990667578,1ed_3b_6ea,-2.806098534743285,1ed_9b_3ea,493.11620843333014
517,2ed_23b_3ea,-5.568599369921418,5ed_9b_11ea,-2.8063912390700767,9ed_14b_1ea,492.95952201842533
518,6ed_22b_10ea,-5.568526122739772,7ed_3b_10ea,-2.806882063852854,7ed_4b_3ea,492.9330637266818
519,2ed_8b_5ea,-5.568451106491565,7ed_7b_3ea,-2.8071657908308025,3ed_8b_9ea,492.9151464319235
520,10ed_21b_6ea,-5.566577232069675,9ed_17b_9ea,-2.8073833498920466,6ed_6b_1ea,492.7661384216248
521,10ed_14b_1ea,-5.566382746434305,3ed_11b_8ea,-2.8093733894226203,10ed_22b_9ea,492.7409325766152
522,7ed_25b_7ea,-5.566212761625222,1ed_25b_6ea,-2.8105028873763773,10ed_8b_10ea,492.6490078384552
523,1ed_23b_4ea,-5.5662036682007745,5ed_24b_10ea,-2.810967546700881,3ed_6b_8ea,492.57797579737723
524,2ed_14b_5ea,-5.565974833231391,7ed_9b_10ea,-2.8124256337423326,9ed_21b_7ea,492.4613893081269
525,3ed_1b_11ea,-5.5656012693624906,7ed_26b_7ea,-2.8124432051458905,10ed_10b_9ea,492.443753648577
526,2ed_17b_5ea,-5.565570961550453,6ed_8b_6ea,-2.814786682327454,7ed_4b_1ea,492.3583286046723
527,2ed_14b_7ea,-5.565478265444993,5ed_6b_3ea,-2.8151492889743506,5ed_9b_11ea,492.318527353331
528,1ed_24b_6ea,-5.5645472628684045,5ed_13b_5ea,-2.8155429207308353,11ed_3b_10ea,492.11586692096745
529,2ed_2b_5ea,-5.564336107756276,7ed_21b_5ea,-2.816561580305206,9ed_2b_11ea,491.9316934602765
530,7ed_2b_4ea,-5.563232089229122,9ed_21b_7ea,-2.8195293433508697,11ed_6b_1ea,491.6272285095323
531,1ed_22b_7ea,-5.562331649761786,2ed_11b_3ea,-2.820491554311166,10ed_9b_9ea,491.5809427407984
532,10ed_24b_8ea,-5.561780776725918,6ed_26b_7ea,-2.820957338883583,7ed_10b_9ea,491.38140488063755
533,7ed_8b_11ea,-5.561450152226625,6ed_24b_10ea,-2.822733170462185,10ed_21b_8ea,491.3073073523347
534,7ed_3b_8ea,-5.561395595282729,5ed_11b_3ea,-2.824681148685564,5ed_9b_3ea,491.29045447000493
535,2ed_1b_7ea,-5.560714645665901,3ed_6b_9ea,-2.8254254172904885,9ed_10b_9ea,491.27321455370276
536,6ed_21b_2ea,-5.560081939015579,1ed_14b_5ea,-2.825826159194115,3ed_8b_1ea,491.15831363194957
537,6ed_8b_3ea,-5.56004935514534,2ed_21b_6ea,-2.826108952571214,2ed_8b_11ea,491.11534718601825
538,1ed_24b_3ea,-5.559881391097246,5ed_9b_5ea,-2.8261635339835887,2ed_8b_2ea,491.0996804673137
539,7ed_13b_10ea,-5.559821530556452,11ed_10b_5ea,-2.8273844317114727,5ed_9b_1ea,491.00695116452584
540,1ed_9b_2ea,-5.559334559583353,5ed_2b_5ea,-2.828108519757352,7ed_11b_9ea,490.87071826594564
541,11ed_7b_8ea,-5.559202713935834,1ed_2b_10ea,-2.828592617687115,7ed_25b_4ea,490.8538148961372
542,2ed_10b_3ea,-5.557564998841212,2ed_17b_8ea,-2.8289036353712507,1ed_17b_4ea,490.83340702706386
543,1ed_11b_1ea,-5.55586338168382,6ed_9b_5ea,-2.829453901217718,9ed_3b_7ea,490.825313467283
544,7ed_10b_8ea,-5.5554638032192845,5ed_12b_9ea,-2.830775726375296,9ed_8b_7ea,490.7582276881402
545,1ed_1b_6ea,-5.5544987030031105,11ed_7b_2ea,-2.8333216333574365,3ed_9b_11ea,490.75363122404747
546,10ed_14b_3ea,-5.553336593001725,6ed_25b_2ea,-2.8336083527849993,10ed_10b_1ea,490.74222717140725
547,1ed_21b_10ea,-5.553268649416976,10ed_3b_10ea,-2.833820310241143,3ed_7b_4ea,490.71153430083325
548,3ed_11b_2ea,-5.552926659037822,11ed_6b_11ea,-2.834376369339774,3ed_25b_4ea,490.6141924807025
549,10ed_7b_9ea,-5.552848359953705,3ed_2b_11ea,-2.834543464686172,6ed_25b_4ea,490.6051611571016
550,7ed_21b_5ea,-5.551897656758876,10ed_26b_5ea,-2.8355340916005685,1ed_3b_8ea,490.5428655649851
551,1ed_14b_5ea,-5.551590774399803,6ed_10b_3ea,-2.83693087037663,9ed_14b_2ea,490.44148554234675
552,2ed_25b_9ea,-5.550781261971367,2ed_6b_3ea,-2.8372379620103017,7ed_6b_1ea,490.14258705743106
553,6ed_13b_3ea,-5.55063704006349,9ed_14b_2ea,-2.8379428030979863,6ed_22b_3ea,489.9848901103944
554,10ed_13b_11ea,-5.5504948389166024,7ed_9b_9ea,-2.8381117656460844,10ed_7b_4ea,489.67763001586883
555,1ed_23b_1ea,-5.550224074958105,10ed_26b_6ea,-2.8404817915800487,9ed_11b_10ea,489.6771442352571
556,5ed_22b_8ea,-5.550119002592288,9ed_7b_11ea,-2.840541040996674,9ed_25b_5ea,489.63966690730723
557,1ed_2b_5ea,-5.549421635193128,6ed_23b_9ea,-2.840956912160969,7ed_6b_9ea,489.62732846606633
558,5ed_17b_8ea,-5.549407238171783,7ed_10b_3ea,-2.8413410162618873,11ed_2b_5ea,489.6017764664534
559,1ed_2b_10ea,-5.548985938328018,1ed_24b_2ea,-2.8416481078955593,5ed_10b_8ea,489.59101846447606
560,3ed_6b_4ea,-5.548946030099892,9ed_9b_6ea,-2.8423480893319284,10ed_8b_2ea,489.3641459210819
561,1ed_25b_8ea,-5.548161018497742,7ed_21b_10ea,-2.8431848829588944,10ed_22b_11ea,489.35764507205886
562,10ed_14b_6ea,-5.547991792374727,1ed_20b_7ea,-2.844191022428086,3ed_20b_7ea,489.3256453169797
563,10ed_7b_2ea,-5.547843528944875,5ed_26b_2ea,-2.8442328920882174,10ed_2b_8ea,489.23734785870766
564,5ed_14b_8ea,-5.54709589781822,10ed_13b_3ea,-2.844477741855649,2ed_15b_1ea,489.1030115796904
565,10ed_23b_8ea,-5.546737489656732,2ed_2b_11ea,-2.8450784714169624,3ed_8b_2ea,488.91671523532654
566,11ed_12b_8ea,-5.546622061791546,6ed_25b_10ea,-2.847466810708271,5ed_10b_9ea,488.8832888807221
567,3ed_1b_2ea,-5.546476070817109,6ed_7b_9ea,-2.8481140779339666,3ed_9b_10ea,488.7932589173274
568,3ed_9b_1ea,-5.546445256013431,1ed_13b_2ea,-2.848980221115884,3ed_4b_2ea,488.77825710083715
569,7ed_11b_3ea,-5.54607093706125,6ed_23b_8ea,-2.8501117779184044,3ed_25b_8ea,488.67743788148755
570,6ed_20b_8ea,-5.545891858827721,9ed_17b_3ea,-2.8504042905981324,2ed_15b_3ea,488.6328302232663
571,10ed_21b_4ea,-5.545826946384455,3ed_14b_3ea,-2.8519177010057453,7ed_21b_4ea,488.5995926892856
572,10ed_22b_10ea,-5.545766075463166,7ed_24b_2ea,-2.852362921724991,1ed_8b_3ea,488.3328356047546
573,3ed_20b_3ea,-5.544217266646456,6ed_1b_7ea,-2.853288314323533,9ed_11b_2ea,488.18102425693434
574,5ed_15b_2ea,-5.543662859080251,6ed_22b_7ea,-2.853288314323533,3ed_4b_1ea,488.16327759283337
575,2ed_24b_7ea,-5.5436277510601695,10ed_8b_6ea,-2.85346139456916,10ed_24b_4ea,488.0295591187349
576,2ed_24b_9ea,-5.543398157404718,9ed_7b_5ea,-2.8537131628366694,2ed_24b_8ea,488.01971955688873
577,11ed_9b_8ea,-5.5426649232994105,2ed_26b_7ea,-2.854074835882716,9ed_17b_1ea,487.91061612904
578,1ed_8b_10ea,-5.542375469103163,10ed_21b_2ea,-2.8541738961107095,10ed_6b_1ea,487.84807051411633
579,10ed_14b_11ea,-5.542307273823989,11ed_26b_7ea,-2.8553005932619153,9ed_2b_3ea,487.844357592695
580,7ed_14b_9ea,-5.541789236352787,9ed_24b_10ea,-2.8555931059416433,2ed_25b_8ea,487.7542351042714
581,1ed_17b_10ea,-5.540678903848242,2ed_24b_2ea,-2.8558661800161125,11ed_25b_5ea,487.69658092859447
582,7ed_1b_3ea,-5.540480376690896,1ed_7b_9ea,-2.8560865398799082,11ed_3b_11ea,487.6244030162464
583,5ed_4b_3ea,-5.540308119426398,3ed_13b_9ea,-2.8570751079455414,3ed_4b_3ea,487.57444568826287
584,2ed_3b_6ea,-5.539847670040574,1ed_14b_2ea,-2.857125954954515,1ed_6b_9ea,487.56423767535165
585,2ed_25b_2ea,-5.539843628518598,1ed_13b_5ea,-2.857717898814049,9ed_10b_6ea,487.5500565217372
586,10ed_22b_9ea,-5.538024562735031,10ed_25b_2ea,-2.8578326632439,5ed_8b_2ea,487.35853755595394
587,10ed_2b_3ea,-5.537547695566874,11ed_25b_6ea,-2.8588397363139406,3ed_11b_9ea,487.305641371641
588,7ed_2b_6ea,-5.535376283904785,2ed_21b_5ea,-2.8591817791076655,1ed_10b_8ea,487.10126864227
589,7ed_2b_2ea,-5.534948921778056,11ed_6b_5ea,-2.8600800726470843,5ed_22b_10ea,487.0930735074972
590,3ed_23b_9ea,-5.534772874686007,11ed_14b_6ea,-2.8603795038268904,5ed_8b_11ea,487.0504718335573
591,3ed_3b_7ea,-5.534211394456343,7ed_17b_8ea,-2.860843037903481,7ed_6b_8ea,486.8114083335762
592,3ed_23b_10ea,-5.532646926543366,3ed_21b_2ea,-2.8617265608418925,10ed_10b_5ea,486.639065561353
593,7ed_14b_10ea,-5.532345096086765,7ed_20b_9ea,-2.8621028128418824,2ed_10b_9ea,486.63389577282226
594,10ed_7b_10ea,-5.531622976166891,10ed_25b_10ea,-2.862178700061216,7ed_12b_4ea,486.23279489402614
595,6ed_5b_1ea,-5.5313779751096,5ed_25b_2ea,-2.862523735304555,6ed_12b_4ea,486.18641511401495
596,7ed_2b_1ea,-5.531057706109677,6ed_20b_10ea,-2.8630895137058148,3ed_10b_9ea,486.1704553258
597,1ed_21b_2ea,-5.530604329387313,3ed_2b_2ea,-2.8638621982648402,10ed_22b_10ea,486.06719058448624
598,10ed_17b_4ea,-5.53056745230067,7ed_1b_7ea,-2.86412461943583,1ed_25b_4ea,485.98400764480147
599,6ed_21b_6ea,-5.5305608866288525,2ed_24b_10ea,-2.8644911521331915,9ed_25b_9ea,485.97392677803583
600,1ed_21b_5ea,-5.5304714733593,7ed_17b_9ea,-2.8646533878282745,9ed_25b_2ea,485.952865255399
601,1ed_1b_11ea,-5.5302060129976995,3ed_26b_7ea,-2.865608129981769,7ed_22b_9ea,485.75210815818065
602,7ed_2b_11ea,-5.529851394663762,3ed_9b_2ea,-2.8656537340453005,5ed_6b_9ea,485.6193788099353
603,10ed_2b_4ea,-5.529776378415555,10ed_24b_11ea,-2.8671506982972694,5ed_6b_8ea,485.5780672016277
604,10ed_3b_8ea,-5.529551836662575,6ed_7b_8ea,-2.8687312102224363,3ed_24b_4ea,485.5267752098897
605,5ed_7b_3ea,-5.529096439179224,5ed_2b_2ea,-2.8687652277816387,3ed_24b_8ea,485.44876617733837
606,10ed_6b_8ea,-5.528994649649315,1ed_26b_2ea,-2.8690054095448194,11ed_10b_3ea,485.3959772354429
607,6ed_7b_4ea,-5.528534200263491,5ed_25b_11ea,-2.869103536171962,3ed_22b_5ea,485.32086638893213
608,2ed_23b_10ea,-5.52822201430752,3ed_24b_2ea,-2.870225182024791,2ed_15b_2ea,485.1493979001553
609,10ed_8b_1ea,-5.5279214459258394,2ed_21b_9ea,-2.8708462837922126,11ed_14b_11ea,485.1444093905484
610,1ed_3b_1ea,-5.5278471883637,7ed_24b_10ea,-2.872409415960885,2ed_3b_5ea,485.0390853671212
611,11ed_8b_8ea,-5.527828749820379,9ed_7b_9ea,-2.872969209462918,9ed_17b_5ea,485.0001884570396
612,10ed_8b_3ea,-5.527410481118096,5ed_26b_6ea,-2.8730996780946256,7ed_22b_10ea,484.968049520368
613,2ed_3b_9ea,-5.526623448754957,6ed_3b_5ea,-2.8741202048706973,9ed_25b_11ea,484.9505316700572
614,1ed_20b_1ea,-5.525724523056968,1ed_14b_9ea,-2.874496265223624,5ed_4b_3ea,484.83662103537455
615,3ed_3b_9ea,-5.5252236620541675,1ed_5b_2ea,-2.8759184675041727,11ed_14b_10ea,484.72877212361146
616,2ed_25b_7ea,-5.524815748851252,5ed_9b_2ea,-2.8759788421687125,6ed_3b_9ea,484.6660829733409
617,2ed_20b_10ea,-5.524320443139775,3ed_2b_5ea,-2.87614687111596,10ed_22b_3ea,484.6518222064362
618,7ed_21b_7ea,-5.523780432594915,1ed_14b_11ea,-2.876508544162007,2ed_10b_1ea,484.5972403079693
619,3ed_6b_3ea,-5.5236602045216845,2ed_2b_5ea,-2.877828502117884,6ed_13b_8ea,484.48499166491496
620,10ed_10b_8ea,-5.523301796360197,6ed_3b_11ea,-2.8785090449489954,7ed_10b_5ea,484.47594677307603
621,1ed_3b_11ea,-5.523294472002311,1ed_24b_10ea,-2.8793964939378713,2ed_6b_9ea,484.4140468554738
622,1ed_3b_2ea,-5.523293461621817,2ed_2b_2ea,-2.879708445222858,3ed_8b_10ea,484.3911563687185
623,1ed_24b_2ea,-5.523241935819403,9ed_26b_2ea,-2.8807467350495504,6ed_6b_5ea,484.3332346393253
624,1ed_23b_11ea,-5.523214152157207,2ed_12b_8ea,-2.8823164024241748,7ed_3b_5ea,484.1143514395377
625,1ed_24b_10ea,-5.522382918349539,2ed_13b_9ea,-2.8826661056717646,6ed_2b_5ea,484.09661629664356
626,10ed_22b_2ea,-5.5218729639222905,2ed_9b_10ea,-2.88269658047463,3ed_10b_1ea,484.08876109698264
627,7ed_9b_11ea,-5.521784561033233,11ed_13b_2ea,-2.882924050485567,11ed_10b_10ea,484.02560845882147
628,2ed_2b_7ea,-5.521400138276111,3ed_24b_10ea,-2.8837055207463713,5ed_3b_5ea,483.7718987513702
629,2ed_9b_11ea,-5.521252126540684,5ed_3b_10ea,-2.884595962184862,10ed_3b_5ea,483.7715659443119
630,3ed_9b_4ea,-5.520870227933405,5ed_25b_10ea,-2.8846008218361767,3ed_3b_9ea,483.77123963526043
631,6ed_7b_1ea,-5.520690646311021,6ed_22b_2ea,-2.8849127731211626,5ed_8b_10ea,483.67217206022576
632,1ed_23b_3ea,-5.520598960586053,7ed_25b_2ea,-2.886172548059564,9ed_6b_6ea,483.6704706890187
633,6ed_14b_1ea,-5.520058191355127,9ed_2b_10ea,-2.8866644980902554,5ed_3b_8ea,483.66583128032994
634,11ed_13b_8ea,-5.519972819607551,9ed_10b_3ea,-2.888549300846544,1ed_21b_8ea,483.3394757717334
635,7ed_7b_5ea,-5.5195934487529,7ed_9b_11ea,-2.889155823660022,5ed_8b_9ea,483.2709229379461
636,2ed_6b_6ea,-5.518857183506109,10ed_24b_5ea,-2.8893074064516258,6ed_25b_8ea,483.14153500205
637,10ed_17b_3ea,-5.518451291064183,11ed_17b_9ea,-2.8899185972693546,9ed_23b_4ea,482.97176768986617
638,7ed_8b_10ea,-5.517929212071003,10ed_20b_2ea,-2.8907344683834886,11ed_8b_6ea,482.8319698357568
639,7ed_11b_5ea,-5.516363230388681,2ed_25b_2ea,-2.8907421288373536,9ed_10b_7ea,482.8201986452469
640,1ed_9b_11ea,-5.516352367897671,11ed_24b_2ea,-2.892166198319603,6ed_22b_1ea,482.73723811769565
641,3ed_6b_1ea,-5.515939402792286,7ed_21b_11ea,-2.895535253575616,5ed_14b_4ea,482.61412821683933
642,1ed_11b_11ea,-5.515411768507783,7ed_3b_11ea,-2.8977477118187487,10ed_25b_8ea,482.54152890037903
643,10ed_17b_1ea,-5.515220314013896,7ed_20b_6ea,-2.8979284525182396,1ed_9b_2ea,482.4717966975813
644,2ed_6b_3ea,-5.515193540732194,9ed_14b_10ea,-2.898957023042303,1ed_8b_10ea,482.4321664541757
645,2ed_6b_1ea,-5.51512155562547,11ed_24b_10ea,-2.8991192587373873,1ed_25b_8ea,482.35410978710024
646,2ed_6b_4ea,-5.514591141893909,1ed_25b_2ea,-2.9008698584585657,1ed_10b_5ea,482.32568531220176
647,1ed_9b_6ea,-5.51448177631169,1ed_6b_3ea,-2.9012713423159795,5ed_24b_8ea,482.28936956505765
648,1ed_17b_5ea,-5.512254797325207,7ed_20b_10ea,-2.9013976932501597,9ed_23b_5ea,482.2621359795717
649,10ed_22b_5ea,-5.511966353509456,9ed_13b_11ea,-2.9032952077586915,6ed_22b_6ea,482.22824348045856
650,5ed_11b_8ea,-5.511500852221162,7ed_20b_11ea,-2.903994997547998,11ed_25b_4ea,482.1763214655813
651,2ed_14b_9ea,-5.511499841840669,5ed_24b_11ea,-2.904047520111608,3ed_9b_6ea,482.10829821432225
652,10ed_21b_9ea,-5.510752969400082,11ed_9b_6ea,-2.9046716143286444,9ed_25b_4ea,482.08166107668956
653,10ed_21b_11ea,-5.510515041006252,6ed_24b_11ea,-2.904711425140012,11ed_11b_3ea,482.0802705629695
654,10ed_22b_7ea,-5.510361473979501,3ed_2b_9ea,-2.9055121423590107,5ed_22b_11ea,482.02541803464976
655,6ed_7b_2ea,-5.510304896274616,6ed_20b_6ea,-2.9055259793591683,9ed_25b_7ea,482.0127900634288
656,11ed_17b_8ea,-5.509843688202725,9ed_25b_10ea,-2.9056611159951276,5ed_15b_1ea,481.9821028183751
657,1ed_10b_3ea,-5.508890964246907,7ed_21b_3ea,-2.9062257691484747,10ed_6b_5ea,481.9770634393177
658,10ed_24b_4ea,-5.508671474396398,11ed_13b_10ea,-2.906343526027939,5ed_10b_5ea,481.9428369794723
659,5ed_8b_3ea,-5.508669453635409,9ed_12b_9ea,-2.9068517305672112,11ed_3b_2ea,481.90525558112836
660,6ed_22b_5ea,-5.508495175609924,1ed_9b_10ea,-2.9071386416418377,7ed_22b_2ea,481.7625036291691
661,10ed_13b_10ea,-5.5078978286741105,2ed_25b_10ea,-2.9078909539947544,2ed_21b_4ea,481.7550816168321
662,1ed_25b_11ea,-5.507840240588731,10ed_3b_11ea,-2.9085344868170493,11ed_25b_8ea,481.73449883923723
663,5ed_7b_4ea,-5.507813467307028,7ed_25b_10ea,-2.9105465741083676,3ed_22b_4ea,481.696023590497
664,1ed_25b_4ea,-5.507360342279091,7ed_7b_9ea,-2.9115233640226075,2ed_25b_5ea,481.67158095293007
665,1ed_17b_2ea,-5.506601093578149,2ed_2b_9ea,-2.9118848454215907,11ed_9b_7ea,481.60278803056434
666,1ed_24b_9ea,-5.506572299535459,1ed_2b_11ea,-2.9131924749193523,7ed_22b_11ea,481.5344748334466
667,3ed_10b_2ea,-5.506359123662341,1ed_26b_5ea,-2.9137184425092455,11ed_24b_8ea,481.49389393468084
668,1ed_11b_6ea,-5.505745107249769,9ed_25b_2ea,-2.915707165144841,1ed_6b_8ea,481.40760847500303
669,6ed_12b_1ea,-5.505657463046778,1ed_3b_10ea,-2.9167783472828233,5ed_2b_8ea,481.32192716758107
670,1ed_3b_6ea,-5.505041677567644,2ed_12b_9ea,-2.9170630078616218,3ed_6b_1ea,481.16011346155994
671,10ed_13b_2ea,-5.504992172526218,2ed_20b_2ea,-2.917133101828791,3ed_3b_5ea,481.07773851154747
672,6ed_5b_2ea,-5.50402909307103,10ed_9b_3ea,-2.9174452447608408,7ed_2b_9ea,481.02805391393883
673,10ed_21b_10ea,-5.503844711240602,11ed_21b_7ea,-2.9186913743461487,11ed_3b_7ea,480.98878126061607
674,1ed_24b_5ea,-5.502174160581315,9ed_6b_3ea,-2.9189480022649734,9ed_13b_11ea,480.9872414177591
675,1ed_21b_7ea,-5.502157491104555,6ed_3b_2ea,-2.919676016361317,9ed_11b_6ea,480.97562062349687
676,3ed_10b_11ea,-5.501670520131457,3ed_25b_2ea,-2.9200988060256896,5ed_15b_2ea,480.934747781739
677,2ed_12b_9ea,-5.501558123407753,10ed_1b_7ea,-2.9215268015584037,11ed_25b_2ea,480.85599223436856
